OBJECTID,USER_RMSOccurrenceDate,USER_RMSOccurrenceHour,USER_Incident,USER_NIBRSClass,USER_NIBRSDescription,USER_District,USER_Beat,USER_Premise,USER_OffenseAddressMiddle,USER_BlockRange,USER_StreetName,USER_StreetType,USER_Suffix,USER_ZIPCode,USER_ORI,DISTRICT_1,SNBNAME,OLC,newdate
4498468,1662681600000,18,121708122,13B,Simple assault,09,09C40,"Residence, Home (Includes Apartment)",12649 POWELL,12600-12699,POWELL,LN,,77015,TXHPD0000,E,NORTHSHORE,76X6QQ7R+P2,2022-09-08
4498470,1662768000000,22,122257922,13A,Aggravated Assault,02,02A50,"Service, Gas Station",1049 STUDEMONT,1000-1099,STUDEMONT,ST,,77007,TXHPD0000,C,WASHINGTON AVENUE COALITION / MEMORIAL PARK,76X6QJ95+Q8,2022-09-09
4498475,1662681600000,18,121695322,13A,Aggravated Assault,09,09C40,"Residence, Home (Includes Apartment)",12749 POWELL,12700-12799,POWELL,LN,,77015,TXHPD0000,E,NORTHSHORE,76X6QQ7R+QQ,2022-09-08
4498476,1662854400000,13,122495122,13B,Simple assault,09,09C40,"Residence, Home (Includes Apartment)",12749 POWELL,12700-12799,POWELL,LN,,77015,TXHPD0000,E,NORTHSHORE,76X6QQ7R+QQ,2022-09-10
4498509,1662249600000,02,119007922,13B,Simple assault,02,02A50,"Bar, Nightclub",5249 WASHINGTON,5200-5299,WASHINGTON,AVE,,77007,TXHPD0000,C,WASHINGTON AVENUE COALITION / MEMORIAL PARK,76X6QHCP+55,2022-09-03
4498517,1662940800000,00,122740022,13B,Simple assault,02,02A50,"Bar, Nightclub",5349 WASHINGTON,5300-5399,WASHINGTON,AVE,,77007,TXHPD0000,C,WASHINGTON AVENUE COALITION / MEMORIAL PARK,76X6QHCM+5M,2022-09-11
4498530,1662249600000,02,119008922,13B,Simple assault,02,02A50,"Bar, Nightclub",4949 WASHINGTON,4900-4999,WASHINGTON,AVE,,77007,TXHPD0000,C,WASHINGTON AVENUE COALITION / MEMORIAL PARK,76X6QHCQ+5H,2022-09-03
4498532,1662336000000,00,119396522,13B,Simple assault,02,02A50,"Bar, Nightclub",4949 WASHINGTON,4900-4999,WASHINGTON,AVE,,77007,TXHPD0000,C,WASHINGTON AVENUE COALITION / MEMORIAL PARK,76X6QHCQ+5H,2022-09-04
4498541,1663200000000,08,124360622,13C,Intimidation,02,02A50,"Department, Discount Store",5449 WASHINGTON,5400-5499,WASHINGTON,AVE,,77007,TXHPD0000,C,WASHINGTON AVENUE COALITION / MEMORIAL PARK,76X6QHCM+66,2022-09-14
4498545,1662508800000,17,120688022,13B,Simple assault,02,02A50,"Parking Lot, Garage",4849 WASHINGTON,4800-4899,WASHINGTON,AVE,,77007,TXHPD0000,C,WASHINGTON AVENUE COALITION / MEMORIAL PARK,76X6QHCQ+5X,2022-09-06
4498559,1662076800000,00,118013522,13C,Intimidation,07,07C10,"Residence, Home (Includes Apartment)",5349 COKE,5300-5399,COKE,ST,,77020,TXHPD0000,B,GREATER FIFTH WARD,76X6QM9J+6P,2022-09-01
4498560,1662163200000,11,118691222,13B,Simple assault,07,07C10,"Residence, Home (Includes Apartment)",5349 COKE,5300-5399,COKE,ST,,77020,TXHPD0000,B,GREATER FIFTH WARD,76X6QM9J+6P,2022-09-02
4498561,1662163200000,15,118769822,13A,Aggravated Assault,07,07C10,"Residence, Home (Includes Apartment)",5349 COKE,5300-5399,COKE,ST,,77020,TXHPD0000,B,GREATER FIFTH WARD,76X6QM9J+6P,2022-09-02
4498562,1662249600000,15,119214122,13A,Aggravated Assault,07,07C10,"Highway, Road, Street, Alley",5349 COKE,5300-5399,COKE,ST,,77020,TXHPD0000,B,GREATER FIFTH WARD,76X6QM9J+6P,2022-09-03
4498563,1662768000000,12,122537722,13C,Intimidation,07,07C10,"Residence, Home (Includes Apartment)",5349 COKE,5300-5399,COKE,ST,,77020,TXHPD0000,B,GREATER FIFTH WARD,76X6QM9J+6P,2022-09-09
4498565,1663113600000,18,124134222,13B,Simple assault,07,07C10,"Residence, Home (Includes Apartment)",5349 COKE,5300-5399,COKE,ST,,77020,TXHPD0000,B,GREATER FIFTH WARD,76X6QM9J+6P,2022-09-13
4498574,1662854400000,12,122509822,13C,Intimidation,02,02A30,"Grocery, Supermarket",1049 SHEPHERD,1000-1099,SHEPHERD,DR,N,77008,TXHPD0000,C,WASHINGTON AVENUE COALITION / MEMORIAL PARK,76X6QHCR+85,2022-09-10
4498589,1662940800000,20,123174222,13A,Aggravated Assault,18,18F20,"Highway, Road, Street, Alley",3349 LOOP,3300-3399,LOOP,,W,77056,TXHPD0000,B,PLEASANTVILLE AREA,76X6QP8M+RQ,2022-09-11
4498590,1662076800000,04,118054522,13B,Simple assault,02,02A40,"Residence, Home (Includes Apartment)",1349 DART,1300-1399,DART,ST,,77007,TXHPD0000,H,WASHINGTON AVENUE COALITION / MEMORIAL PARK,76X6QJCH+2M,2022-09-01
4498592,1663200000000,16,124565122,13C,Intimidation,20,20G60,"Residence, Home (Includes Apartment)",749 ELDRIDGE,700-799,ELDRIDGE,PKWY,N,77079,TXHPD0000,G,MEMORIAL,76X6Q9GJ+JJ,2022-09-14
4498597,1662681600000,23,121821222,13A,Aggravated Assault,20,20G50,"Residence, Home (Includes Apartment)",749 BUNKER HILL,700-799,BUNKER HILL,RD,,77024,TXHPD0000,G,MEMORIAL,76X6QFF9+Q8,2022-09-08
4498604,1662336000000,00,119396322,13B,Simple assault,02,02A40,"Residence, Home (Includes Apartment)",2149 EDWARDS,2100-2199,EDWARDS,ST,,77007,TXHPD0000,H,WASHINGTON AVENUE COALITION / MEMORIAL PARK,76X6QJCC+73,2022-09-04
4498613,1663113600000,09,123858222,13B,Simple assault,15,15E30,Convenience Store,3249 LOOP,3200-3299,LOOP,,S,77025,TXHPD0000,B,PLEASANTVILLE AREA,76X6QP9M+2Q,2022-09-13
4498642,1663113600000,11,123925822,13C,Intimidation,15,15E40,Restaurant,3149 LOOP,3100-3199,LOOP,,S,77054,TXHPD0000,B,PLEASANTVILLE AREA,76X6QP9M+8P,2022-09-13
4498647,1662336000000,09,119524822,13A,Aggravated Assault,07,07C10,"Residence, Home (Includes Apartment)",1049 SYDNOR,1000-1099,SYDNOR,CT,,77020,TXHPD0000,B,GREATER FIFTH WARD,76X6QMC6+5M,2022-09-04
4498661,1662076800000,02,118033722,13B,Simple assault,02,02A50,"Highway, Road, Street, Alley",1249 DURHAM,1200-1299,DURHAM,DR,,77007,TXHPD0000,C,WASHINGTON AVENUE COALITION / MEMORIAL PARK,76X6QHFQ+3P,2022-09-01
4498667,1663027200000,22,123700422,13A,Aggravated Assault,07,07C10,"Residence, Home (Includes Apartment)",5349 MARGARITA,5300-5399,MARGARITA,ST,,77020,TXHPD0000,B,GREATER FIFTH WARD,76X6QMCJ+5R,2022-09-12
4498669,1663027200000,21,123681422,13C,Intimidation,09,09C20,"Residence, Home (Includes Apartment)",1049 KRESS,1000-1099,KRESS,ST,,77020,TXHPD0000,H,DENVER HARBOR / PORT HOUSTON,76X6QMCV+23,2022-09-12
4498709,1662336000000,15,119688222,13C,Intimidation,15,15E40,Auto Dealership New/Used,2949 LOOP,2900-2999,LOOP,,S,77054,TXHPD0000,B,PLEASANTVILLE AREA,76X6QP9M+RP,2022-09-04
4498722,1662940800000,21,123188422,13A,Aggravated Assault,07,07C10,"Residence, Home (Includes Apartment)",5449 ARAPAHOE,5400-5499,ARAPAHOE,ST,,77020,TXHPD0000,B,GREATER FIFTH WARD,76X6QMCM+CC,2022-09-11
4498724,1662422400000,22,120293522,13A,Aggravated Assault,07,07C10,"Residence, Home (Includes Apartment)",5549 ARAPAHOE,5500-5599,ARAPAHOE,ST,,77020,TXHPD0000,B,GREATER FIFTH WARD,76X6QMCP+C5,2022-09-05
4498741,1662163200000,18,119029822,13B,Simple assault,20,20G60,"Residence, Home (Includes Apartment)",1049 COUNTRY PLACE,1000-1099,COUNTRY PLACE,DR,,77079,TXHPD0000,G,MEMORIAL,76X6QCH2+G7,2022-09-02
4498742,1662249600000,08,119071722,13B,Simple assault,20,20G60,"Residence, Home (Includes Apartment)",1049 COUNTRY PLACE,1000-1099,COUNTRY PLACE,DR,,77079,TXHPD0000,G,MEMORIAL,76X6QCH2+G7,2022-09-03
4498751,1662940800000,20,123168222,13B,Simple assault,02,02A50,"Hotel, Motel, ETC",6349 WASHINGTON,6300-6399,WASHINGTON,AVE,,77007,TXHPD0000,C,WASHINGTON AVENUE COALITION / MEMORIAL PARK,76X6QHFF+QH,2022-09-11
4498771,1662336000000,18,119710322,13B,Simple assault,09,09C40,"Residence, Home (Includes Apartment)",1249 DOVE,1200-1299,DOVE,ST,,77015,TXHPD0000,E,NORTHSHORE,76X6QQ9Q+JJ,2022-09-04
4498808,1663027200000,09,123365822,13B,Simple assault,02,02A50,"Residence, Home (Includes Apartment)",1649 COHN,1600-1699,COHN,ST,,77007,TXHPD0000,C,WASHINGTON AVENUE COALITION / MEMORIAL PARK,76X6QHGH+66,2022-09-12
4498835,1662163200000,01,118543522,13B,Simple assault,02,02A40,"Highway, Road, Street, Alley",2349 SAWYER HEIGHTS,2300-2399,SAWYER HEIGHTS,ST,,77007,TXHPD0000,H,WASHINGTON AVENUE COALITION / MEMORIAL PARK,76X6QJG9+26,2022-09-02
4498877,1662940800000,03,122769322,11A,Forcible rape,20,20G50,"Bar, Nightclub",949 GESSNER,900-999,GESSNER,RD,,77024,TXHPD0000,G,MEMORIAL,76X6QFH4+X5,2022-09-11
4498890,1662076800000,15,118298122,13B,Simple assault,20,20G60,"Residence, Home (Includes Apartment)",14849 GRISBY,14800-14899,GRISBY,,,77094,TXHPD0000,G,MEMORIAL,76X6Q9M3+2H,2022-09-01
4498892,1662163200000,21,118899722,13C,Intimidation,20,20G60,"Residence, Home (Includes Apartment)",14849 GRISBY,14800-14899,GRISBY,RD,,77094,TXHPD0000,G,MEMORIAL,76X6Q9M3+2H,2022-09-02
4498893,1662249600000,14,119175322,13B,Simple assault,20,20G60,"Residence, Home (Includes Apartment)",14849 GRISBY,14800-14899,GRISBY,,,77094,TXHPD0000,G,MEMORIAL,76X6Q9M3+2H,2022-09-03
4498894,1662249600000,19,119303322,13C,Intimidation,20,20G60,"Residence, Home (Includes Apartment)",14849 GRISBY,14800-14899,GRISBY,,,77094,TXHPD0000,G,MEMORIAL,76X6Q9M3+2H,2022-09-03
4498896,1662336000000,17,119677622,13C,Intimidation,20,20G60,"Residence, Home (Includes Apartment)",14849 GRISBY,14800-14899,GRISBY,,,77094,TXHPD0000,G,MEMORIAL,76X6Q9M3+2H,2022-09-04
4498913,1662336000000,15,119635322,13A,Aggravated Assault,07,07C10,"Residence, Home (Includes Apartment)",1449 BENSON,1400-1499,BENSON,ST,,77020,TXHPD0000,B,GREATER FIFTH WARD,76X6QMFC+Q5,2022-09-04
4498956,1662854400000,13,124352622,13C,Intimidation,20,20G50,"Residence, Home (Includes Apartment)",849 TOWN AND COUNTRY,800-899,TOWN AND COUNTRY,LN,,77024,TXHPD0000,G,MEMORIAL,76X6QCJR+CP,2022-09-10
4498963,1662768000000,18,122170122,13A,Aggravated Assault,02,02A10,"Residence, Home (Includes Apartment)",1149 HARRINGTON,1100-1199,HARRINGTON,ST,,77009,TXHPD0000,H,NEAR NORTHSIDE,76X6QJGV+9C,2022-09-09
4498978,1662854400000,08,122921422,13B,Simple assault,18,18F30,"Other, Unknown",849 VOSS,800-899,VOSS,RD,S,77057,TXHPD0000,,,76X6QFJX+36,2022-09-10
4498989,1662768000000,01,121864022,13C,Intimidation,02,02A10,"Bar, Nightclub",749 HOGAN,700-799,HOGAN,,,77009,TXHPD0000,H,NEAR NORTHSIDE,76X6QJGQ+JR,2022-09-09
4499004,1663027200000,20,123669522,13B,Simple assault,02,02A10,"Residence, Home (Includes Apartment)",1449 HARRINGTON,1400-1499,HARRINGTON,ST,,77009,TXHPD0000,H,NEAR NORTHSIDE,76X6QJGW+JJ,2022-09-12
4499035,1662681600000,18,121718922,13B,Simple assault,02,02A60,Restaurant,2049 DURHAM,2000-2099,DURHAM,DR,N,77008,TXHPD0000,C,WASHINGTON AVENUE COALITION / MEMORIAL PARK,76X6QHHQ+8M,2022-09-08
4499037,1662681600000,12,121550222,13B,Simple assault,09,09C20,"Residence, Home (Includes Apartment)",7249 DENISON,7200-7299,DENISON,ST,,77020,TXHPD0000,H,DENVER HARBOR / PORT HOUSTON,76X6QPG3+49,2022-09-08
4499057,1662163200000,11,118707322,13C,Intimidation,02,02A10,"Residence, Home (Includes Apartment)",1749 ELYSIAN,1700-1799,ELYSIAN,ST,,77026,TXHPD0000,H,NEAR NORTHSIDE,76X6QJGX+RQ,2022-09-02
4499063,1663027200000,09,123357022,13C,Intimidation,07,07C10,Convenience Store,4749 LYONS,4700-4799,LYONS,AVE,,77020,TXHPD0000,B,GREATER FIFTH WARD,76X6QMGH+G3,2022-09-12
4499075,1662681600000,02,121371022,13B,Simple assault,02,02A30,"Residence, Home (Includes Apartment)",449 YALE,400-499,YALE,ST,,77007,TXHPD0000,C,GREATER HEIGHTS,76X6QJH2+FF,2022-09-08
4499086,1662422400000,10,119973622,13B,Simple assault,07,07C10,"Highway, Road, Street, Alley",5649 LYONS,5600-5699,LYONS,AVE,,77020,TXHPD0000,B,GREATER FIFTH WARD,76X6QMGP+J5,2022-09-05
4499088,1662336000000,02,119447222,13B,Simple assault,09,09C30,"Hotel, Motel, ETC",849 BACA,800-899,BACA,ST,,77013,TXHPD0000,I,NORTHSHORE,76X6QQF6+QW,2022-09-04
4499093,1662508800000,11,120507522,13B,Simple assault,02,02A10,"Airplane, Bus,Train Terminal",1149 HOGAN,1100-1199,HOGAN,,,77009,TXHPD0000,H,NEAR NORTHSIDE,76X6QJHV+43,2022-09-06
4499101,1663200000000,15,124545622,13A,Aggravated Assault,07,07C10,"Residence, Home (Includes Apartment)",4449 NEW ORLEANS,4400-4499,NEW ORLEANS,ST,,77020,TXHPD0000,B,GREATER FIFTH WARD,76X6QMGF+QP,2022-09-14
4499136,1663027200000,23,123712722,13C,Intimidation,02,02A50,"Residence, Home (Includes Apartment)",5949 PETTY,5900-5999,PETTY,ST,,77007,TXHPD0000,C,WASHINGTON AVENUE COALITION / MEMORIAL PARK,76X6QHJ9+5X,2022-09-12
4499137,1662249600000,23,119462222,13A,Aggravated Assault,02,02A30,Park/Playground,2249 PATTERSON,2200-2299,PATTERSON,ST,,77007,TXHPD0000,C,WASHINGTON AVENUE COALITION / MEMORIAL PARK,76X6QHHV+WF,2022-09-03
4499151,1662940800000,12,122943622,13C,Intimidation,04,04F30,"Hotel, Motel, ETC",15749 PARK TEN,15700-15799,PARK TEN,PL,,77084,TXHPD0000,A,ADDICKS PARK TEN,76X6Q8PR+MH,2022-09-11
4499166,1662422400000,05,119856822,13B,Simple assault,09,09C40,"Residence, Home (Includes Apartment)",1149 GLENALBYN,1100-1199,GLENALBYN,,,77015,TXHPD0000,E,NORTHSHORE,76X6QRF6+PR,2022-09-05
4499184,1662249600000,15,119201522,13A,Aggravated Assault,04,04F10,"Highway, Road, Street, Alley",9749 KATY,9700-9799,KATY,FWY,,77055,TXHPD0000,G,MEMORIAL,76X6QFM8+GQ,2022-09-03
4499194,1662768000000,12,122931622,13C,Intimidation,04,04F10,"Parking Lot, Garage",9649 KATY,9600-9699,KATY,FWY,,77055,TXHPD0000,G,SPRING BRANCH WEST,76X6QFM9+GQ,2022-09-09
4499201,1662681600000,16,121637522,13B,Simple assault,04,04F10,"Parking Lot, Garage",9349 KATY,9300-9399,KATY,FWY,,77055,TXHPD0000,G,SPRING BRANCH WEST,76X6QFMG+GV,2022-09-08
4499216,1663113600000,12,123929622,13B,Simple assault,07,07C10,Convenience Store,1949 JENSEN,1900-1999,JENSEN,DR,,77026,TXHPD0000,B,GREATER FIFTH WARD,76X6QMH5+J6,2022-09-13
4499223,1662508800000,11,120496822,13B,Simple assault,07,07C10,"Residence, Home (Includes Apartment)",3649 RAWLEY,3600-3699,RAWLEY,,,77020,TXHPD0000,B,GREATER FIFTH WARD,76X6QMH8+HH,2022-09-06
4499248,1662854400000,03,122359922,13B,Simple assault,09,09C40,"Parking Lot, Garage",12349 FLEMING,12300-12399,FLEMING,DR,,77013,TXHPD0000,I,NORTHSHORE,76X6QQGJ+8C,2022-09-10
4499266,1662595200000,14,121107822,13B,Simple assault,18,18F10,"Department, Discount Store",7949 KATY,7900-7999,KATY,FWY,,77024,TXHPD0000,G,GREATER UPTOWN,76X6QGMF+63,2022-09-07
4499313,1662768000000,01,121869522,13B,Simple assault,09,09C20,"Highway, Road, Street, Alley",7349 HERSHE,7300-7399,HERSHE,ST,,77020,TXHPD0000,H,DENVER HARBOR / PORT HOUSTON,76X6QPH3+GQ,2022-09-09
4499327,1662595200000,12,121041822,13A,Aggravated Assault,07,07C10,"Highway, Road, Street, Alley",2049 BRACKENRIDGE,2000-2099,BRACKENRIDGE,ST,,77026,TXHPD0000,B,GREATER FIFTH WARD,76X6QMJ5+2H,2022-09-07
4499360,1662249600000,23,119375022,13B,Simple assault,02,02A30,"Residence, Home (Includes Apartment)",649 WAVERLY,600-699,WAVERLY,ST,,77007,TXHPD0000,C,GREATER HEIGHTS,76X6QHJW+W6,2022-09-03
4499393,1662768000000,12,122026022,13B,Simple assault,04,04F30,"Residence, Home (Includes Apartment)",15249 PARK ROW,15200-15299,PARK ROW,DR,,77084,TXHPD0000,A,ADDICKS PARK TEN,76X6Q8QX+J3,2022-09-09
4499401,1662336000000,16,119685722,13A,Aggravated Assault,05,05F10,"Airplane, Bus,Train Terminal",7349 OLD KATY,7300-7399,OLD KATY,RD,,77055,TXHPD0000,A,SPRING BRANCH EAST,76X6QGMV+JM,2022-09-04
4499402,1662508800000,09,120473222,13B,Simple assault,05,05F10,"Other, Unknown",7349 OLD KATY,7300-7399,OLD KATY,RD,,77055,TXHPD0000,A,SPRING BRANCH EAST,76X6QGMV+JM,2022-09-06
4499403,1662681600000,13,121601322,13C,Intimidation,05,05F10,"Airplane, Bus,Train Terminal",7349 OLD KATY,7300-7399,OLD KATY,RD,,77055,TXHPD0000,A,SPRING BRANCH EAST,76X6QGMV+JM,2022-09-08
4499404,1662940800000,19,123130222,13C,Intimidation,05,05F10,"Airplane, Bus,Train Terminal",7349 OLD KATY,7300-7399,OLD KATY,RD,,77055,TXHPD0000,A,SPRING BRANCH EAST,76X6QGMV+JM,2022-09-11
4499419,1662163200000,10,118756622,13B,Simple assault,09,09C40,"Residence, Home (Includes Apartment)",13549 BANDERA,13500-13599,BANDERA,ST,,77015,TXHPD0000,E,NORTHSHORE,76X6QRG8+PF,2022-09-02
4499437,1662422400000,07,119890722,13B,Simple assault,02,02A10,"Highway, Road, Street, Alley",1049 QUITMAN,1000-1099,QUITMAN,ST,,77009,TXHPD0000,H,NEAR NORTHSIDE,76X6QJJQ+RR,2022-09-05
4499439,1662854400000,17,122585622,13C,Intimidation,02,02A10,"Grocery, Supermarket",1049 QUITMAN,1000-1099,QUITMAN,ST,,77009,TXHPD0000,H,NEAR NORTHSIDE,76X6QJJQ+RR,2022-09-10
4499440,1662076800000,16,119190822,13C,Intimidation,04,04F30,Cyberspace,11949 WICKCHESTER,11900-11999,WICKCHESTER,LN,,77079,TXHPD0000,A,SPRING BRANCH WEST,76X6QCQ3+8X,2022-09-01
4499478,1662508800000,13,120574922,13B,Simple assault,07,07C20,"Residence, Home (Includes Apartment)",2249 BLEKER,2200-2299,BLEKER,ST,,77026,TXHPD0000,B,GREATER FIFTH WARD,76X6QMJ8+WH,2022-09-06
4499484,1663027200000,13,123464622,13A,Aggravated Assault,09,09C20,"Residence, Home (Includes Apartment)",7349 BROWNSVILLE,7300-7399,BROWNSVILLE,,,77020,TXHPD0000,H,DENVER HARBOR / PORT HOUSTON,76X6QPJ3+JP,2022-09-12
4499489,1662076800000,01,118040522,13B,Simple assault,04,04F10,"Residence, Home (Includes Apartment)",1149 BLALOCK,1100-1199,BLALOCK,RD,,77055,TXHPD0000,A,SPRING BRANCH WEST,76X6QFQH+37,2022-09-01
4499494,1662422400000,14,120069122,13A,Aggravated Assault,02,02A10,"Parking Lot, Garage",1249 QUITMAN,1200-1299,QUITMAN,ST,,77009,TXHPD0000,H,NEAR NORTHSIDE,76X6QJMV+9R,2022-09-05
4499496,1662422400000,16,120150922,13C,Intimidation,09,09C40,Restaurant,949 UVALDE,900-999,UVALDE,RD,,77015,TXHPD0000,E,NORTHSHORE,76X6QRH7+F8,2022-09-05
4499499,1662854400000,16,123032722,11D,Forcible fondling,04,04F10,"Department, Discount Store",1149 LUMPKIN,1100-1199,LUMPKIN,,,77043,TXHPD0000,A,SPRING BRANCH WEST,76X6QCQR+G6,2022-09-10
4499514,1662854400000,13,122506822,13B,Simple assault,07,07C10,"Church, Synagogue, Temple",2349 LOCKWOOD,2300-2399,LOCKWOOD,DR,,77020,TXHPD0000,B,GREATER FIFTH WARD,76X6QMMM+3J,2022-09-10
4499540,1662508800000,19,120758422,13C,Intimidation,04,04F30,"Residence, Home (Includes Apartment)",18149 PARK VIEW,18100-18199,PARK VIEW,DR,S,77084,TXHPD0000,A,ADDICKS PARK TEN,76X6Q8V4+7V,2022-09-06
4499541,1663113600000,22,124210722,13A,Aggravated Assault,02,02A10,"Highway, Road, Street, Alley",1049 BOUNDARY,1000-1099,BOUNDARY,ST,,77009,TXHPD0000,H,NEAR NORTHSIDE,76X6QJMQ+RC,2022-09-13
4499545,1662163200000,21,118893422,13A,Aggravated Assault,07,07C20,"Highway, Road, Street, Alley",2449 EASTEX,2400-2499,EASTEX,FWY,,77026,TXHPD0000,B,GREATER FIFTH WARD,76X6QMM5+MR,2022-09-02
4499559,1662336000000,18,119692022,13B,Simple assault,09,09C40,"Residence, Home (Includes Apartment)",649 MAXEY,600-699,MAXEY,RD,,77013,TXHPD0000,I,NORTHSHORE,76X6QQJJ+8H,2022-09-04
4499562,1663027200000,13,123473422,13C,Intimidation,09,09C40,"Residence, Home (Includes Apartment)",649 MAXEY,600-699,MAXEY,RD,,77013,TXHPD0000,I,NORTHSHORE,76X6QQJJ+8H,2022-09-12
4499563,1662336000000,17,119998622,13B,Simple assault,09,09C40,"Residence, Home (Includes Apartment)",649 MAXEY,600-699,MAXEY,RD,,77013,TXHPD0000,I,NORTHSHORE,76X6QQJJ+8H,2022-09-04
4499573,1662249600000,19,119298522,13A,Aggravated Assault,02,02A10,"Residence, Home (Includes Apartment)",649 MCINTOSH,600-699,MCINTOSH,ST,,77009,TXHPD0000,H,NEAR NORTHSIDE,76X6QJPM+2W,2022-09-03
4499574,1662249600000,19,119298522,13C,Intimidation,02,02A10,"Residence, Home (Includes Apartment)",649 MCINTOSH,600-699,MCINTOSH,ST,,77009,TXHPD0000,H,NEAR NORTHSIDE,76X6QJPM+2W,2022-09-03
4499575,1663113600000,01,123748722,13B,Simple assault,07,07C10,"Residence, Home (Includes Apartment)",2449 SAKOWITZ,2400-2499,SAKOWITZ,ST,,77020,TXHPD0000,B,GREATER FIFTH WARD,76X6QMMP+FH,2022-09-13
4499588,1662163200000,11,118712922,13C,Intimidation,09,09C20,Convenience Store,6649 EAGLE PASS,6600-6699,EAGLE PASS,ST,,77020,TXHPD0000,H,DENVER HARBOR / PORT HOUSTON,76X6QMMW+FF,2022-09-02
4499620,1662854400000,17,122579522,13A,Aggravated Assault,07,07C20,"Highway, Road, Street, Alley",3349 LIBERTY,3300-3399,LIBERTY,RD,,77026,TXHPD0000,B,GREATER FIFTH WARD,76X6QMM7+VF,2022-09-10
4499622,1663113600000,14,123984022,13B,Simple assault,07,07C20,"Department, Discount Store",3349 LIBERTY,3300-3399,LIBERTY,RD,,77026,TXHPD0000,B,GREATER FIFTH WARD,76X6QMM7+VF,2022-09-13
4499640,1662854400000,20,122660022,13B,Simple assault,04,04F10,"Residence, Home (Includes Apartment)",10349 WESTVIEW,10300-10399,WESTVIEW,DR,,77043,TXHPD0000,A,SPRING BRANCH WEST,76X6QCRW+7W,2022-09-10
4499643,1662940800000,17,123090222,13C,Intimidation,04,04F30,"Residence, Home (Includes Apartment)",18649 PARK VIEW,18600-18699,PARK VIEW,DR,S,77084,TXHPD0000,A,ADDICKS PARK TEN,76X6Q8V3+P2,2022-09-11
4499644,1662768000000,20,122207222,09A,"Murder, non-negligent",07,07C20,"Highway, Road, Street, Alley",3549 LIBERTY,3500-3599,LIBERTY,RD,,77026,TXHPD0000,B,GREATER FIFTH WARD,76X6QMM8+X4,2022-09-09
4499652,1662768000000,21,122252422,09A,"Murder, non-negligent",07,07C20,Convenience Store,3849 LIBERTY,3800-3899,LIBERTY,RD,,77026,TXHPD0000,B,GREATER FIFTH WARD,76X6QMM9+X3,2022-09-09
4499656,1662076800000,14,118284722,13A,Aggravated Assault,02,02A10,"Parking Lot, Garage",2649 FULTON,2600-2699,FULTON,ST,,77009,TXHPD0000,H,NEAR NORTHSIDE,76X6QJPQ+8M,2022-09-01
4499665,1663027200000,16,123557722,13C,Intimidation,09,09C20,"Residence, Home (Includes Apartment)",7249 TEXARKANA,7200-7299,TEXARKANA,ST,,77020,TXHPD0000,H,DENVER HARBOR / PORT HOUSTON,76X6QPM3+P4,2022-09-12
4499678,1662940800000,10,122885722,13A,Aggravated Assault,09,09C20,"Residence, Home (Includes Apartment)",6749 LONGVIEW,6700-6799,LONGVIEW,ST,,77020,TXHPD0000,H,DENVER HARBOR / PORT HOUSTON,76X6QMPW+2W,2022-09-11
4499679,1662336000000,22,119790322,13C,Intimidation,04,04F10,"Residence, Home (Includes Apartment)",1249 CEDAR POST,1200-1299,CEDAR POST,LN,,77055,TXHPD0000,A,SPRING BRANCH WEST,76X6QFRG+9G,2022-09-04
4499680,1662595200000,00,120928222,13C,Intimidation,04,04F10,"Residence, Home (Includes Apartment)",1249 CEDAR POST,1200-1299,CEDAR POST,LN,,77055,TXHPD0000,A,SPRING BRANCH WEST,76X6QFRG+9G,2022-09-07
4499690,1663027200000,13,123805722,13B,Simple assault,18,18F10,"Residence, Home (Includes Apartment)",149 POST OAK,100-199,POST OAK,LN,N,77024,TXHPD0000,,,76X6QXH5+55,2022-09-12
4499697,1662249600000,13,119169422,13A,Aggravated Assault,07,07C20,"Highway, Road, Street, Alley",2849 DAVIS,2800-2899,DAVIS,ST,,77026,TXHPD0000,B,GREATER FIFTH WARD,76X6QMP4+RV,2022-09-03
4499699,1662940800000,01,122747822,13A,Aggravated Assault,09,09C20,"Residence, Home (Includes Apartment)",149 ZOE,100-199,ZOE,,,77020,TXHPD0000,H,DENVER HARBOR / PORT HOUSTON,76X6QMPW+CP,2022-09-11
4499702,1662508800000,21,120776222,13A,Aggravated Assault,09,09C30,"Commercial, Office Building",349 GELLHORN,300-399,GELLHORN,,,77013,TXHPD0000,I,NORTHSHORE,76X6QPPP+2V,2022-09-06
4499705,1662249600000,03,119020922,13B,Simple assault,04,04F30,"Residence, Home (Includes Apartment)",1949 MARLBERRY,1900-1999,MARLBERRY,LN,,77084,TXHPD0000,A,ADDICKS PARK TEN,76X6Q8W9+F2,2022-09-03
4499708,1662681600000,22,121952022,11B,Forcible sodomy,09,09C40,"Other, Unknown",12349 WOOD BAYOU,12300-12399,WOOD BAYOU,DR,,77013,TXHPD0000,I,NORTHSHORE,76X6QQMJ+J6,2022-09-08
4499709,1662681600000,22,121952022,13C,Intimidation,09,09C40,"Other, Unknown",12349 WOOD BAYOU,12300-12399,WOOD BAYOU,DR,,77013,TXHPD0000,I,NORTHSHORE,76X6QQMJ+J6,2022-09-08
