OBJECTID,USER_RMSOccurrenceDate,USER_RMSOccurrenceHour,USER_Incident,USER_NIBRSClass,USER_NIBRSDescription,USER_District,USER_Beat,USER_Premise,USER_OffenseAddressMiddle,USER_BlockRange,USER_StreetName,USER_StreetType,USER_Suffix,USER_ZIPCode,USER_ORI,DISTRICT_1,SNBNAME,OLC,date
4553930,1663286400000,09,124895022,13B,Simple assault,02,02A10,"Department, Discount Store",4149 FULTON,4100-4199,FULTON,ST,,77009,TXHPD0000,H,NEAR NORTHSIDE,76X6QJXJ+2Q,2022-09-15
4553936,1662595200000,07,120924722,13B,Simple assault,07,07C20,"Residence, Home (Includes Apartment)",3949 LOCKWOOD,3900-3999,LOCKWOOD,DR,,77026,TXHPD0000,B,KASHMERE GARDENS,76X6QMWM+F6,2022-09-07
4553937,1663286400000,22,125251522,13B,Simple assault,07,07C20,"Residence, Home (Includes Apartment)",3949 LOCKWOOD,3900-3999,LOCKWOOD,DR,,77026,TXHPD0000,B,KASHMERE GARDENS,76X6QMWM+F6,2022-09-15
4553938,1663286400000,05,124825722,13A,Aggravated Assault,07,07C20,"Field, Woods",3949 LOCKWOOD,3900-3999,LOCKWOOD,DR,,77026,TXHPD0000,B,KASHMERE GARDENS,76X6QMWM+F6,2022-09-15
4553946,1662681600000,21,121784122,13B,Simple assault,05,05F20,"Residence, Home (Includes Apartment)",1749 MORITZ,1700-1799,MORITZ,DR,,77055,TXHPD0000,A,SPRING BRANCH EAST,76X6RG23+H5,2022-09-08
4553947,1662768000000,12,122154722,13B,Simple assault,05,05F20,"Residence, Home (Includes Apartment)",1749 MORITZ,1700-1799,MORITZ,DR,,77055,TXHPD0000,A,SPRING BRANCH EAST,76X6RG23+H5,2022-09-09
4553957,1662854400000,02,122356822,13C,Intimidation,02,02A30,"Residence, Home (Includes Apartment)",1549 HARVARD,1500-1599,HARVARD,ST,,77008,TXHPD0000,C,GREATER HEIGHTS,76X6QJX3+H8,2022-09-10
4553964,1662422400000,02,120052222,13C,Intimidation,09,09C40,"Residence, Home (Includes Apartment)",12749 COOLGREEN,12700-12799,COOLGREEN,ST,,77013,TXHPD0000,I,NORTHSHORE,76X6QQVP+MM,2022-09-05
4553972,1662595200000,06,120903622,13B,Simple assault,02,02A60,"Residence, Home (Includes Apartment)",1649 T C JESTER,1600-1699,T C JESTER,BLVD,W,77008,TXHPD0000,C,GREATER HEIGHTS,76X6RH2G+28,2022-09-07
4553973,1663372800000,02,125348322,09A,"Murder, non-negligent",05,05F10,"Highway, Road, Street, Alley",6649 MAYBANK,6600-6699,MAYBANK,DR,,77055,TXHPD0000,A,SPRING BRANCH EAST,76X6RG2M+F3,2022-09-16
4553985,1663372800000,14,125541622,13C,Intimidation,04,04F30,"Residence, Home (Includes Apartment)",1949 SHERWOOD FOREST,1900-1999,SHERWOOD FOREST,ST,,77043,TXHPD0000,A,SPRING BRANCH WEST,76X6RC3F+PG,2022-09-16
4553990,1662336000000,11,119561622,13B,Simple assault,07,07C20,"Service, Gas Station",4049 LOCKWOOD,4000-4099,LOCKWOOD,DR,,77026,TXHPD0000,B,KASHMERE GARDENS,76X6QMWM+X6,2022-09-04
4553991,1662940800000,07,122801522,13C,Intimidation,07,07C20,"Service, Gas Station",4049 LOCKWOOD,4000-4099,LOCKWOOD,DR,,77026,TXHPD0000,B,KASHMERE GARDENS,76X6QMWM+X6,2022-09-11
4554031,1663286400000,19,125192522,13C,Intimidation,05,05F20,"Parking Lot, Garage",8549 LONG POINT,8500-8599,LONG POINT,RD,,77055,TXHPD0000,A,SPRING BRANCH EAST,76X6RG32+54,2022-09-15
4554061,1663027200000,18,123625622,13B,Simple assault,05,05F10,"Parking Lot, Garage",7549 LONG POINT,7500-7599,LONG POINT,RD,,77055,TXHPD0000,A,SPRING BRANCH EAST,76X6RG3C+48,2022-09-12
4554065,1663200000000,04,124292722,13B,Simple assault,05,05F10,"Residence, Home (Includes Apartment)",7549 LONG POINT,7500-7599,LONG POINT,RD,,77055,TXHPD0000,A,SPRING BRANCH EAST,76X6RG3C+48,2022-09-14
4554072,1663459200000,10,125926822,13C,Intimidation,05,05F10,"Service, Gas Station",7449 LONG POINT,7400-7499,LONG POINT,RD,,77055,TXHPD0000,A,SPRING BRANCH EAST,76X6RG3C+4W,2022-09-17
4554080,1663113600000,06,123794022,13C,Intimidation,07,07C20,"Residence, Home (Includes Apartment)",4249 LOS ANGELES,4200-4299,LOS ANGELES,ST,,77026,TXHPD0000,B,KASHMERE GARDENS,76X6QMXF+H4,2022-09-13
4554091,1663372800000,05,125386522,11A,Forcible rape,07,07C20,"Highway, Road, Street, Alley",7449 LIBERTY,7400-7499,LIBERTY,RD,,77028,TXHPD0000,B,DENVER HARBOR / PORT HOUSTON,76X6QPX5+88,2022-09-16
4554094,1663200000000,13,124476622,13B,Simple assault,02,02A60,"Department, Discount Store",1449 20TH,1400-1499,20TH,ST,W,77008,TXHPD0000,C,GREATER HEIGHTS,76X6RH2G+R2,2022-09-14
4554095,1663200000000,13,124476622,13C,Intimidation,02,02A60,"Department, Discount Store",1449 20TH,1400-1499,20TH,ST,W,77008,TXHPD0000,C,GREATER HEIGHTS,76X6RH2G+R2,2022-09-14
4554106,1662854400000,05,122390322,13B,Simple assault,05,05F10,"Residence, Home (Includes Apartment)",1849 JOHANNA,1800-1899,JOHANNA,DR,,77055,TXHPD0000,A,SPRING BRANCH EAST,76X6RG38+GR,2022-09-10
4554108,1663113600000,14,124017122,13C,Intimidation,05,05F10,"Residence, Home (Includes Apartment)",1849 ANTOINE,1800-1899,ANTOINE,DR,,77055,TXHPD0000,A,SPRING BRANCH EAST,76X6RG3F+FQ,2022-09-13
4554111,1662768000000,20,122228122,13A,Aggravated Assault,07,07C20,"Residence, Home (Includes Apartment)",4349 LOS ANGELES,4300-4399,LOS ANGELES,ST,,77026,TXHPD0000,B,KASHMERE GARDENS,76X6QMXF+W4,2022-09-09
4554112,1662940800000,14,122975422,13C,Intimidation,07,07C20,"Residence, Home (Includes Apartment)",4349 LOS ANGELES,4300-4399,LOS ANGELES,ST,,77026,TXHPD0000,B,KASHMERE GARDENS,76X6QMXF+W4,2022-09-11
4554119,1663286400000,10,124932622,13A,Aggravated Assault,02,02A60,"Parking Lot, Garage",1949 T C JESTER,1900-1999,T C JESTER,BLVD,E,77008,TXHPD0000,C,GREATER HEIGHTS,76X6RH3F+3G,2022-09-15
4554120,1662940800000,14,123194122,13C,Intimidation,02,02A20,"Residence, Home (Includes Apartment)",749 REDWING PARK,700-799,REDWING PARK,DR,,77009,TXHPD0000,H,GREATER HEIGHTS,76X6RJ29+HM,2022-09-11
4554135,1662508800000,16,120658122,13C,Intimidation,07,07C10,Restaurant,4449 EAST,4400-4499,EAST,FWY,,77020,TXHPD0000,B,KASHMERE GARDENS,76X6RM28+7P,2022-09-06
4554144,1663286400000,21,125247922,13C,Intimidation,05,05F20,"Residence, Home (Includes Apartment)",1849 WIRT,1800-1899,WIRT,RD,,77055,TXHPD0000,A,SPRING BRANCH EAST,76X6RG38+X2,2022-09-15
4554147,1662595200000,13,121063222,13C,Intimidation,05,05F20,"Residence, Home (Includes Apartment)",1849 WIRT,1800-1899,WIRT,RD,,77055,TXHPD0000,A,SPRING BRANCH EAST,76X6RG38+X2,2022-09-07
4554148,1662595200000,20,121265122,13C,Intimidation,05,05F20,"Highway, Road, Street, Alley",1849 WIRT,1800-1899,WIRT,RD,,77055,TXHPD0000,A,SPRING BRANCH EAST,76X6RG38+X2,2022-09-07
4554151,1662508800000,15,120620022,13C,Intimidation,02,02A10,"Residence, Home (Includes Apartment)",549 FRAWLEY,500-599,FRAWLEY,ST,,77009,TXHPD0000,H,NEAR NORTHSIDE,76X6RJ2P+M3,2022-09-06
4554167,1662940800000,23,123215722,13B,Simple assault,07,07C20,Convenience Store,5649 CAVALCADE,5600-5699,CAVALCADE,ST,,77026,TXHPD0000,B,KASHMERE GARDENS,76X6RM2P+5W,2022-09-11
4554171,1662595200000,19,121255622,13B,Simple assault,04,04F10,"Residence, Home (Includes Apartment)",9549 NEUENS,9500-9599,NEUENS,RD,,77080,TXHPD0000,A,SPRING BRANCH WEST,76X6RF4C+HR,2022-09-07
4554180,1662422400000,19,120235622,13A,Aggravated Assault,02,02A60,"Residence, Home (Includes Apartment)",849 20TH,800-899,20TH,ST,W,77008,TXHPD0000,C,GREATER HEIGHTS,76X6RH3P+FP,2022-09-05
4554200,1662595200000,12,122431222,13B,Simple assault,07,07C20,"Other, Unknown",4549 WIPPRECHT,4500-4599,WIPPRECHT,ST,,77026,TXHPD0000,B,KASHMERE GARDENS,76X6RM2H+M2,2022-09-07
4554202,1662854400000,08,122425122,13B,Simple assault,07,07C20,"Residence, Home (Includes Apartment)",4549 WIPPRECHT,4500-4599,WIPPRECHT,ST,,77026,TXHPD0000,B,KASHMERE GARDENS,76X6RM2H+M2,2022-09-10
4554210,1663113600000,02,123755522,13C,Intimidation,02,02A30,"Field, Woods",149 20TH,100-199,20TH,ST,W,77008,TXHPD0000,C,GREATER HEIGHTS,76X6RJ32+HH,2022-09-13
4554228,1663286400000,07,124862322,13B,Simple assault,02,02A10,Speciality Store,4849 SHARMAN,4800-4899,SHARMAN,ST,,77009,TXHPD0000,H,NEAR NORTHSIDE,76X6RJ3J+C3,2022-09-15
4554235,1662422400000,19,120243122,13C,Intimidation,04,04F20,"Residence, Home (Includes Apartment)",1949 CAMPBELL,1900-1999,CAMPBELL,RD,,77080,TXHPD0000,A,SPRING BRANCH NORTH,76X6RF5F+3M,2022-09-05
4554240,1662681600000,19,121720322,13A,Aggravated Assault,02,02A60,"Highway, Road, Street, Alley",2149 ELLA,2100-2199,ELLA,BLVD,,77008,TXHPD0000,C,GREATER HEIGHTS,76X6RH4C+38,2022-09-08
4554266,1663286400000,12,126026222,13B,Simple assault,05,05F20,"Residence, Home (Includes Apartment)",7949 RAVENWOOD,7900-7999,RAVENWOOD,CIR,,77055,TXHPD0000,A,SPRING BRANCH EAST,76X6RG47+RH,2022-09-15
4554282,1662768000000,20,122215822,13A,Aggravated Assault,02,02A60,"Residence, Home (Includes Apartment)",2449 T C JESTER,2400-2499,T C JESTER,BLVD,E,77008,TXHPD0000,C,GREATER HEIGHTS,76X6RH47+JV,2022-09-09
4554287,1662422400000,03,119839322,13A,Aggravated Assault,07,07C20,"Residence, Home (Includes Apartment)",4749 LOCKWOOD,4700-4799,LOCKWOOD,DR,,77026,TXHPD0000,B,KASHMERE GARDENS,76X6RM3M+95,2022-09-05
4554290,1662768000000,20,122225022,13A,Aggravated Assault,04,04F20,"Parking Lot, Garage",9549 HAMMERLY,9500-9599,HAMMERLY,BLVD,,77080,TXHPD0000,A,SPRING BRANCH NORTH,76X6RF5C+PP,2022-09-09
4554299,1662681600000,14,122473222,13C,Intimidation,02,02A60,"Parking Lot, Garage",849 23RD,800-899,23RD,ST,W,77008,TXHPD0000,C,GREATER HEIGHTS,76X6RH4P+MM,2022-09-08
4554314,1663113600000,16,124054922,13A,Aggravated Assault,02,02A20,"Residence, Home (Includes Apartment)",1649 NORTHWOOD,1600-1699,NORTHWOOD,ST,,77009,TXHPD0000,H,GREATER HEIGHTS,76X6RJ4C+CG,2022-09-13
4554317,1662508800000,07,120409122,13B,Simple assault,05,05F20,"Residence, Home (Includes Apartment)",2049 SPENWICK,2000-2099,SPENWICK,DR,,77055,TXHPD0000,A,SPRING BRANCH EAST,76X6RG56+J6,2022-09-06
4554318,1663027200000,19,123652122,13C,Intimidation,05,05F20,"Residence, Home (Includes Apartment)",2049 SPENWICK,2000-2099,SPENWICK,DR,,77055,TXHPD0000,A,SPRING BRANCH EAST,76X6RG56+J6,2022-09-12
4554338,1662854400000,16,122573122,13A,Aggravated Assault,05,05F20,"Highway, Road, Street, Alley",7849 LONGRIDGE,7800-7899,LONGRIDGE,DR,,77055,TXHPD0000,A,SPRING BRANCH EAST,76X6RG57+MV,2022-09-10
4554346,1662681600000,13,121805522,13C,Intimidation,07,07C20,"Residence, Home (Includes Apartment)",4849 MAJESTIC,4800-4899,MAJESTIC,,,77026,TXHPD0000,B,KASHMERE GARDENS,76X6RM3V+Q8,2022-09-08
4554348,1663200000000,23,124750722,13B,Simple assault,07,07C20,"Residence, Home (Includes Apartment)",4849 DABNEY,4800-4899,DABNEY,ST,,77026,TXHPD0000,B,KASHMERE GARDENS,76X6RM3Q+VQ,2022-09-14
4554374,1662336000000,20,119734522,13B,Simple assault,07,07C20,"Residence, Home (Includes Apartment)",3549 GEORGE,3500-3599,GEORGE,ST,,77026,TXHPD0000,B,KASHMERE GARDENS,76X6RM48+9Q,2022-09-04
4554375,1662681600000,15,121620422,13C,Intimidation,07,07C20,"Residence, Home (Includes Apartment)",3549 GEORGE,3500-3599,GEORGE,ST,N,77026,TXHPD0000,B,KASHMERE GARDENS,76X6RM48+9Q,2022-09-08
4554377,1662422400000,17,120173522,13B,Simple assault,03,03B10,"Bar, Nightclub",2449 MANGUM,2400-2499,MANGUM,RD,,77092,TXHPD0000,A,SPRING BRANCH EAST,76X6RG5R+Q9,2022-09-05
4554383,1662422400000,15,120182122,13C,Intimidation,02,02A60,"Commercial, Office Building",949 23RD,900-999,23RD,ST,W,77008,TXHPD0000,H,GREATER HEIGHTS,76X6RJ57+28,2022-09-05
4554385,1662940800000,07,122814522,13B,Simple assault,07,07C20,"Residence, Home (Includes Apartment)",4649 PARDEE,4600-4699,PARDEE,,,77026,TXHPD0000,B,KASHMERE GARDENS,76X6RM4G+9M,2022-09-11
4554394,1662854400000,21,122894222,13A,Aggravated Assault,05,05F20,"Residence, Home (Includes Apartment)",8849 HAMMERLY,8800-8899,HAMMERLY,BLVD,,77080,TXHPD0000,A,SPRING BRANCH CENTRAL,76X6RF6Q+CP,2022-09-10
4554396,1662940800000,19,123152622,13C,Intimidation,05,05F20,"Residence, Home (Includes Apartment)",8849 HAMMERLY,8800-8899,HAMMERLY,BLVD,,77080,TXHPD0000,A,SPRING BRANCH CENTRAL,76X6RF6Q+CP,2022-09-11
4554407,1662422400000,14,120115422,13C,Intimidation,05,05F20,"Residence, Home (Includes Apartment)",8749 HAMMERLY,8700-8799,HAMMERLY,BLVD,,77080,TXHPD0000,A,SPRING BRANCH CENTRAL,76X6RF6W+94,2022-09-05
4554420,1663372800000,21,125707322,13B,Simple assault,05,05F20,"Highway, Road, Street, Alley",8549 HAMMERLY,8500-8599,HAMMERLY,BLVD,,77055,TXHPD0000,A,SPRING BRANCH EAST,76X6RG62+96,2022-09-16
4554427,1663286400000,12,124980322,13B,Simple assault,05,05F20,Convenience Store,8449 HAMMERLY,8400-8499,HAMMERLY,BLVD,,77055,TXHPD0000,A,SPRING BRANCH EAST,76X6RG63+94,2022-09-15
4554487,1662940800000,23,123220822,13A,Aggravated Assault,14,14D20,"Highway, Road, Street, Alley",3849 LOOP,3800-3899,LOOP,,S,77021,TXHPD0000,B,KASHMERE GARDENS,76X6RM48+XV,2022-09-11
4554498,1663372800000,23,125742522,13B,Simple assault,04,04F20,"Residence, Home (Includes Apartment)",9649 BUNDY,9600-9699,BUNDY,LN,,77080,TXHPD0000,A,SPRING BRANCH NORTH,76X6RF7C+62,2022-09-16
4554501,1662768000000,03,121962822,13C,Intimidation,05,05F20,"Residence, Home (Includes Apartment)",2149 PECH,2100-2199,PECH,RD,,77055,TXHPD0000,A,SPRING BRANCH EAST,76X6RG63+VF,2022-09-09
4554528,1662940800000,18,123117622,13C,Intimidation,03,03B10,"Highway, Road, Street, Alley",2849 T C JESTER,2800-2899,T C JESTER,BLVD,W,77092,TXHPD0000,C,CENTRAL NORTHWEST,76X6RH65+98,2022-09-11
4554530,1663113600000,19,124155622,13C,Intimidation,01,01A30,"Parking Lot, Garage",2649 SHEPHERD,2600-2699,SHEPHERD,DR,S,77098,TXHPD0000,C,GREATER HEIGHTS,76X6RH6Q+5V,2022-09-13
4554537,1662854400000,10,122745722,13A,Aggravated Assault,10,10H10,"Highway, Road, Street, Alley",249 HUNT,200-299,HUNT,,,77003,TXHPD0000,,,76X7Q2XM+77,2022-09-10
4554542,1662768000000,20,122222122,13A,Aggravated Assault,02,02A20,"Residence, Home (Includes Apartment)",5649 ENID,5600-5699,ENID,ST,,77009,TXHPD0000,H,GREATER HEIGHTS,76X6RJ5F+XW,2022-09-09
4554543,1662681600000,20,121767422,13B,Simple assault,02,02A20,"Residence, Home (Includes Apartment)",849 MILWAUKEE,800-899,MILWAUKEE,,,77009,TXHPD0000,H,NEAR NORTHSIDE,76X6RJ5Q+QQ,2022-09-08
4554549,1663200000000,09,124379722,13A,Aggravated Assault,04,04F20,"Parking Lot, Garage",2349 GESSNER,2300-2399,GESSNER,RD,,77080,TXHPD0000,A,SPRING BRANCH NORTH,76X6RF73+VV,2022-09-14
4554550,1663200000000,09,124379722,13B,Simple assault,04,04F20,"Parking Lot, Garage",2349 GESSNER,2300-2399,GESSNER,RD,,77080,TXHPD0000,A,SPRING BRANCH NORTH,76X6RF73+VV,2022-09-14
4554553,1662422400000,14,120099122,13C,Intimidation,02,02A10,"Residence, Home (Includes Apartment)",5549 COCHRAN,5500-5599,COCHRAN,ST,,77009,TXHPD0000,H,NEAR NORTHSIDE,76X6RJ5V+W9,2022-09-05
4554575,1662854400000,06,122395222,13B,Simple assault,02,02A20,"Highway, Road, Street, Alley",449 EICHWURZEL,400-499,EICHWURZEL,LN,,77009,TXHPD0000,H,GREATER HEIGHTS,76X6RJ6G+53,2022-09-10
4554576,1663200000000,22,124734822,13B,Simple assault,05,05F20,"Residence, Home (Includes Apartment)",2249 HOLLISTER,2200-2299,HOLLISTER,ST,,77080,TXHPD0000,A,SPRING BRANCH CENTRAL,76X6RF7R+J4,2022-09-14
4554580,1662508800000,14,121490522,13B,Simple assault,02,02A20,"Grocery, Supermarket",2549 AIRLINE,2500-2599,AIRLINE,DR,,77009,TXHPD0000,H,GREATER HEIGHTS,76X6RJ69+85,2022-09-06
4554585,1662854400000,23,122714422,13B,Simple assault,05,05F20,"Highway, Road, Street, Alley",2349 BLALOCK,2300-2399,BLALOCK,RD,,77080,TXHPD0000,A,SPRING BRANCH CENTRAL,76X6RF7G+W6,2022-09-10
4554598,1662336000000,21,119762022,13C,Intimidation,03,03B30,"Residence, Home (Includes Apartment)",2149 ANSBURY,2100-2199,ANSBURY,DR,,77018,TXHPD0000,C,CENTRAL NORTHWEST,76X6RH76+4M,2022-09-04
4554608,1663372800000,20,125691522,13C,Intimidation,02,02A20,"Grocery, Supermarket",2649 AIRLINE,2600-2699,AIRLINE,DR,,77009,TXHPD0000,H,GREATER HEIGHTS,76X6RJ69+J5,2022-09-16
4554622,1663459200000,19,126116222,13B,Simple assault,03,03B10,"Residence, Home (Includes Apartment)",4549 SHERWOOD,4500-4599,SHERWOOD,LN,,77092,TXHPD0000,A,LAZYBROOK / TIMBERGROVE,76X6RG7V+J6,2022-09-17
4554647,1662854400000,01,122407822,13B,Simple assault,03,03B10,"Residence, Home (Includes Apartment)",3849 SHERWOOD,3800-3899,SHERWOOD,LN,,77092,TXHPD0000,A,LAZYBROOK / TIMBERGROVE,76X6RH72+JV,2022-09-10
4554662,1662336000000,23,119803422,13A,Aggravated Assault,18,18F10,"Highway, Road, Street, Alley",149 IH 610,100-199,IH 610,FWY,W,77024,TXHPD0000,H,INDEPENDENCE HEIGHTS,76X6RJ72+7M,2022-09-04
4554686,1662681600000,01,121563622,13B,Simple assault,03,03B30,Restaurant,3049 ELLA,3000-3099,ELLA,BLVD,,77018,TXHPD0000,C,CENTRAL NORTHWEST,76X6RH7C+V6,2022-09-08
4554687,1662681600000,13,121590422,13B,Simple assault,03,03B30,Restaurant,3049 ELLA,3000-3099,ELLA,BLVD,,77018,TXHPD0000,C,CENTRAL NORTHWEST,76X6RH7C+V6,2022-09-08
4554699,1662854400000,09,122431322,13B,Simple assault,07,07C20,"Residence, Home (Includes Apartment)",5749 PICKFAIR,5700-5799,PICKFAIR,,,77026,TXHPD0000,B,KASHMERE GARDENS,76X6RM6J+R9,2022-09-10
4554733,1662336000000,13,119595122,13B,Simple assault,02,02A30,"Highway, Road, Street, Alley",749 LOOP,700-799,LOOP,,N,77008,TXHPD0000,H,INDEPENDENCE HEIGHTS,76X6RJ76+R2,2022-09-04
4554741,1662508800000,17,120705022,13B,Simple assault,02,02A20,"Service, Gas Station",1349 LOOP,1300-1399,LOOP,,N,77009,TXHPD0000,H,INDEPENDENCE HEIGHTS,76X6RJ79+Q6,2022-09-06
4554746,1663113600000,09,124421022,13C,Intimidation,02,02A60,"Residence, Home (Includes Apartment)",1449 LOOP,1400-1499,LOOP,,N,77008,TXHPD0000,H,INDEPENDENCE HEIGHTS,76X6RJ79+QV,2022-09-13
4554755,1662422400000,21,120277722,13C,Intimidation,02,02A60,Restaurant,949 LOOP,900-999,LOOP,,N,77008,TXHPD0000,H,INDEPENDENCE HEIGHTS,76X6RJ77+R8,2022-09-05
4554767,1662940800000,12,122934822,13C,Intimidation,02,02A60,Gambling Facility/Casino/Race Track,1549 LOOP,1500-1599,LOOP,,N,77008,TXHPD0000,H,INDEPENDENCE HEIGHTS,76X6RJ7C+Q8,2022-09-11
4554769,1662422400000,10,119949822,13C,Intimidation,08,08C30,"Residence, Home (Includes Apartment)",7949 SPARTA,7900-7999,SPARTA,,,77028,TXHPD0000,B,SETTEGAST,76X6RP68+PV,2022-09-05
4554801,1662336000000,03,119458122,13A,Aggravated Assault,01,01A50,"Residence, Home (Includes Apartment)",1649 LOOP,1600-1699,LOOP,,W,77027,TXHPD0000,H,INDEPENDENCE HEIGHTS,76X6RJ7C+VH,2022-09-04
4554811,1663113600000,08,123828022,13C,Intimidation,15,15E40,"Parking Lot, Garage",1649 LOOP,1600-1699,LOOP,,S,77054,TXHPD0000,H,INDEPENDENCE HEIGHTS,76X6RJ7C+VH,2022-09-13
4554813,1663113600000,22,124205722,13C,Intimidation,15,15E40,Restaurant,1649 LOOP,1600-1699,LOOP,,S,77054,TXHPD0000,H,INDEPENDENCE HEIGHTS,76X6RJ7C+VH,2022-09-13
4554819,1662681600000,20,121759422,13A,Aggravated Assault,03,03B10,"Residence, Home (Includes Apartment)",3149 MANGUM,3100-3199,MANGUM,RD,,77092,TXHPD0000,A,CENTRAL NORTHWEST,76X6RG8R+P6,2022-09-08
4554823,1662854400000,12,122480522,13C,Intimidation,08,08C30,"Other, Unknown",5549 EASTLAND,5500-5599,EASTLAND,ST,,77028,TXHPD0000,B,SETTEGAST,76X6RP69+RH,2022-09-10
4554827,1662854400000,17,122586322,13B,Simple assault,03,03B50,Convenience Store,6149 IRVINGTON,6100-6199,IRVINGTON,BLVD,,77022,TXHPD0000,H,NEAR NORTHSIDE,76X6RJ7Q+RG,2022-09-10
4554840,1663113600000,21,124191022,11A,Forcible rape,07,07C20,"Residence, Home (Includes Apartment)",5649 KELLEY,5600-5699,KELLEY,ST,,77026,TXHPD0000,B,TRINITY / HOUSTON GARDENS,76X6RM7Q+99,2022-09-13
4554841,1662854400000,00,122299822,11B,Forcible sodomy,07,07C20,"Residence, Home (Includes Apartment)",5649 KELLEY,5600-5699,KELLEY,ST,,77013,TXHPD0000,B,TRINITY / HOUSTON GARDENS,76X6RM7Q+99,2022-09-10
4554855,1662508800000,08,120529922,13B,Simple assault,03,03B30,"Grocery, Supermarket",2049 34TH,2000-2099,34TH,ST,W,77018,TXHPD0000,C,CENTRAL NORTHWEST,76X6RH87+VP,2022-09-06
4554856,1663200000000,15,125074322,13C,Intimidation,03,03B30,"Parking Lot, Garage",2049 34TH,2000-2099,34TH,ST,W,77018,TXHPD0000,C,CENTRAL NORTHWEST,76X6RH87+VP,2022-09-14
4554859,1663200000000,16,124585622,13C,Intimidation,00,OOJ,"Parking Lot, Garage",1949 34TH,1900-1999,34TH,ST,W,77018,TXHPD0000,C,CENTRAL NORTHWEST,76X6RH88+V6,2022-09-14
4554863,1662854400000,11,122464122,13B,Simple assault,03,03B10,"Residence, Home (Includes Apartment)",3249 MANGUM,3200-3299,MANGUM,RD,,77092,TXHPD0000,A,CENTRAL NORTHWEST,76X6RG9R+56,2022-09-10
4554873,1662681600000,02,121367722,13A,Aggravated Assault,03,03B10,"Residence, Home (Includes Apartment)",4249 34TH,4200-4299,34TH,ST,W,77092,TXHPD0000,A,CENTRAL NORTHWEST,76X6RG9W+4P,2022-09-08
4554880,1662508800000,10,122913722,13C,Intimidation,20,20G20,"Commercial, Office Building",2649 GESSNER,2600-2699,GESSNER,RD,S,77063,TXHPD0000,A,SPRING BRANCH NORTH,76X6RFC3+4V,2022-09-06
4554908,1662595200000,23,121333022,13B,Simple assault,03,03B40,"Residence, Home (Includes Apartment)",1449 33RD,1400-1499,33RD,ST,E,77022,TXHPD0000,H,INDEPENDENCE HEIGHTS,76X6RJ8C+M7,2022-09-07
4554912,1662595200000,17,121309822,13C,Intimidation,03,03B40,"Residence, Home (Includes Apartment)",3349 ROGERS,3300-3399,ROGERS,ST,,77022,TXHPD0000,H,INDEPENDENCE HEIGHTS,76X6RJ87+QM,2022-09-07
4554928,1662681600000,12,121532322,13B,Simple assault,03,03B10,"Department, Discount Store",5349 34TH,5300-5399,34TH,ST,W,77092,TXHPD0000,A,CENTRAL NORTHWEST,76X6RG9M+Q6,2022-09-08
4554959,1662595200000,13,121081222,13B,Simple assault,03,03B10,Restaurant,5249 34TH,5200-5299,34TH,ST,W,77092,TXHPD0000,A,CENTRAL NORTHWEST,76X6RG9P+Q2,2022-09-07
4554968,1663113600000,20,124170622,13C,Intimidation,04,04F20,"Parking Lot, Garage",3149 CRESTDALE,3100-3199,CRESTDALE,DR,,77080,TXHPD0000,A,SPRING BRANCH NORTH,76X6RFC9+FJ,2022-09-13
4554969,1663459200000,04,125854722,13B,Simple assault,04,04F20,"Other, Unknown",3149 CRESTDALE,3100-3199,CRESTDALE,DR,,77080,TXHPD0000,A,SPRING BRANCH NORTH,76X6RFC9+FJ,2022-09-17
4554989,1662595200000,20,121264022,13B,Simple assault,05,05F20,"Residence, Home (Includes Apartment)",9049 KEMPWOOD,9000-9099,KEMPWOOD,DR,,77080,TXHPD0000,A,SPRING BRANCH CENTRAL,76X6RFCM+9F,2022-09-07
4554999,1663459200000,01,125936522,13B,Simple assault,03,03B10,"Residence, Home (Includes Apartment)",4649 34TH,4600-4699,34TH,ST,W,77092,TXHPD0000,A,CENTRAL NORTHWEST,76X6RG9R+RG,2022-09-17
4555003,1662854400000,07,122401122,13A,Aggravated Assault,03,03B40,"Residence, Home (Includes Apartment)",3449 ROGERS,3400-3499,ROGERS,ST,,77022,TXHPD0000,H,INDEPENDENCE HEIGHTS,76X6RJ97+3M,2022-09-10
4555047,1662422400000,22,120297222,13B,Simple assault,04,04F20,"Residence, Home (Includes Apartment)",9949 KEMPWOOD,9900-9999,KEMPWOOD,DR,,77080,TXHPD0000,A,SPRING BRANCH NORTH,76X6RFF6+2R,2022-09-05
4555049,1663459200000,11,125956122,13C,Intimidation,05,05F20,"Residence, Home (Includes Apartment)",3149 BLALOCK,3100-3199,BLALOCK,RD,,77080,TXHPD0000,A,SPRING BRANCH CENTRAL,76X6RFCG+WW,2022-09-17
4555053,1663200000000,19,124661822,13B,Simple assault,03,03B40,"Residence, Home (Includes Apartment)",1449 36TH,1400-1499,36TH,ST,E,77022,TXHPD0000,H,INDEPENDENCE HEIGHTS,76X6RJ99+FX,2022-09-14
4555054,1662595200000,20,121283522,13B,Simple assault,07,07C20,"Residence, Home (Includes Apartment)",6349 SAYERS,6300-6399,SAYERS,ST,,77026,TXHPD0000,B,TRINITY / HOUSTON GARDENS,76X6RM89+X6,2022-09-07
